dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,weather_label
2012-01-11,1,1,1,20,0,3,1,3,0.30612244897959184,0.93,0.19301751498765723,2,55,57,1,1,1,0,3,1,2,0.274167,0.8475,0.131221,92,2085,2177,Berawan
2012-01-11,1,1,1,21,0,3,1,3,0.326530612244898,0.87,0.2631950158692841,0,29,29,1,1,1,0,3,1,2,0.274167,0.8475,0.131221,92,2085,2177,Berawan
2012-01-11,1,1,1,22,0,3,1,3,0.326530612244898,0.87,0.22804749030210417,0,49,49,1,1,1,0,3,1,2,0.274167,0.8475,0.131221,92,2085,2177,Berawan
2012-01-11,1,1,1,23,0,3,1,3,0.326530612244898,0.87,0.2631950158692841,0,9,9,1,1,1,0,3,1,2,0.274167,0.8475,0.131221,92,2085,2177,Berawan
2012-01-12,1,1,1,0,0,4,1,3,0.326530612244898,0.93,0.22804749030210417,0,3,3,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,1,0,4,1,3,0.3469387755102041,0.93,0.22804749030210417,0,3,3,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,2,0,4,1,3,0.3469387755102041,0.93,0.298224991183731,1,1,2,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,3,0,4,1,3,0.3469387755102041,0.93,0.298224991183731,0,3,3,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,4,0,4,1,3,0.3469387755102041,0.93,0.22804749030210417,0,2,2,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,5,0,4,1,3,0.326530612244898,0.93,0.10532502644880687,0,16,16,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,6,0,4,1,3,0.3469387755102041,0.93,0.15786998942047725,1,88,89,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,7,0,4,1,2,0.326530612244898,0.87,0.33337251675091106,2,218,220,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,8,0,4,1,1,0.30612244897959184,0.81,0.22804749030210417,11,497,508,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,9,0,4,1,1,0.30612244897959184,0.81,0.12284001410603033,10,220,230,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,10,0,4,1,1,0.326530612244898,0.81,0.12284001410603033,6,84,90,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,11,0,4,1,2,0.326530612244898,0.81,0.12284001410603033,18,101,119,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,12,0,4,1,2,0.326530612244898,0.81,0.12284001410603033,14,130,144,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,13,0,4,1,1,0.4081632653061224,0.77,0.19301751498765723,13,170,183,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,14,0,4,1,1,0.4081632653061224,0.77,0.19301751498765723,24,132,156,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,15,0,4,1,1,0.42857142857142855,0.72,0.15786998942047725,32,156,188,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,16,0,4,1,1,0.4489795918367347,0.67,0.22804749030210417,33,248,281,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,17,0,4,1,1,0.4489795918367347,0.63,0.19301751498765723,23,472,495,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,18,0,4,1,1,0.42857142857142855,0.67,0.22804749030210417,22,399,421,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,19,0,4,1,2,0.4081632653061224,0.71,0.19301751498765723,17,313,330,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,20,0,4,1,2,0.4081632653061224,0.71,0.22804749030210417,11,229,240,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,21,0,4,1,1,0.42857142857142855,0.67,0.15786998942047725,12,162,174,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,22,0,4,1,1,0.36734693877551017,0.76,0.3508875044081345,12,121,133,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-12,1,1,1,23,0,4,1,1,0.3877551020408163,0.76,0.38603502997531447,7,60,67,1,1,1,0,4,1,2,0.3825,0.802917,0.180967,269,3828,4097,Berawan
2012-01-13,1,1,1,0,0,5,1,2,0.3877551020408163,0.71,0.33337251675091106,4,38,42,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,1,0,5,1,2,0.36734693877551017,0.76,0.3508875044081345,0,12,12,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,2,0,5,1,1,0.3877551020408163,0.76,0.42106500528976143,1,13,14,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,3,0,5,1,1,0.3469387755102041,0.87,0.298224991183731,3,4,7,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,4,0,5,1,3,0.30612244897959184,0.7,0.5789349947102387,1,2,3,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,5,0,5,1,2,0.2857142857142857,0.7,0.6491124955918656,0,21,21,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,6,0,5,1,2,0.2448979591836735,0.75,0.2631950158692841,2,71,73,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,7,0,5,1,1,0.2448979591836735,0.6,0.2631950158692841,3,174,177,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,8,0,5,1,1,0.22448979591836735,0.52,0.42106500528976143,11,408,419,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,9,0,5,1,1,0.20408163265306123,0.47,0.45621253085694136,10,204,214,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,10,0,5,1,1,0.22448979591836735,0.44,0.5263900317385682,2,101,103,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,11,0,5,1,1,0.22448979591836735,0.38,0.7192899964734925,12,102,114,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,12,0,5,1,1,0.22448979591836735,0.38,0.5789349947102387,14,140,154,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,13,0,5,1,1,0.2448979591836735,0.33,0.6140825202774186,14,140,154,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,14,0,5,1,1,0.2448979591836735,0.33,0.6491124955918656,10,119,129,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,15,0,5,1,1,0.2448979591836735,0.33,0.6842600211590455,15,123,138,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,16,0,5,1,1,0.2653061224489796,0.3,0.5439050193957917,18,215,233,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,17,0,5,1,1,0.2653061224489796,0.33,0.49124250617138826,15,317,332,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,18,0,5,1,1,0.2448979591836735,0.38,0.3508875044081345,7,294,301,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,19,0,5,1,1,0.2448979591836735,0.38,0.33337251675091106,7,199,206,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,20,0,5,1,1,0.22448979591836735,0.41,0.19301751498765723,6,130,136,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,21,0,5,1,1,0.22448979591836735,0.41,0.33337251675091106,7,95,102,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,22,0,5,1,1,0.1836734693877551,0.47,0.38603502997531447,7,58,65,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-13,1,1,1,23,0,5,1,1,0.163265306122449,0.47,0.22804749030210417,5,60,65,1,1,1,0,5,1,1,0.274167,0.5075,0.378108,174,3040,3214,Cerah
2012-01-14,1,1,1,0,0,6,0,1,0.14285714285714288,0.47,0.12284001410603033,2,42,44,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,1,0,6,0,1,0.14285714285714288,0.47,0.22804749030210417,6,44,50,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,2,0,6,0,1,0.14285714285714288,0.47,0.19301751498765723,6,32,38,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,3,0,6,0,1,0.12244897959183676,0.54,0.12284001410603033,6,14,20,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,4,0,6,0,1,0.12244897959183676,0.5,0.15786998942047725,0,3,3,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,5,0,6,0,1,0.12244897959183676,0.5,0.15786998942047725,0,4,4,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,6,0,6,0,1,0.12244897959183676,0.5,0.0,0,5,5,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,7,0,6,0,1,0.12244897959183676,0.5,0.15786998942047725,0,24,24,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,8,0,6,0,1,0.10204081632653061,0.54,0.12284001410603033,3,89,92,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,9,0,6,0,1,0.12244897959183676,0.5,0.12284001410603033,3,78,81,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,10,0,6,0,1,0.14285714285714288,0.47,0.0,14,135,149,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,11,0,6,0,1,0.1836734693877551,0.4,0.22804749030210417,28,150,178,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,12,0,6,0,1,0.20408163265306123,0.41,0.298224991183731,30,189,219,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,13,0,6,0,1,0.20408163265306123,0.44,0.33337251675091106,38,182,220,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,14,0,6,0,1,0.22448979591836735,0.41,0.3508875044081345,52,179,231,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,15,0,6,0,1,0.22448979591836735,0.38,0.3508875044081345,49,177,226,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,16,0,6,0,1,0.22448979591836735,0.38,0.2631950158692841,28,178,206,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,17,0,6,0,1,0.22448979591836735,0.41,0.298224991183731,15,129,144,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,18,0,6,0,1,0.20408163265306123,0.41,0.22804749030210417,21,122,143,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,19,0,6,0,1,0.1836734693877551,0.47,0.2631950158692841,12,90,102,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,20,0,6,0,1,0.1836734693877551,0.44,0.298224991183731,8,95,103,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,21,0,6,0,1,0.163265306122449,0.43,0.298224991183731,3,66,69,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,22,0,6,0,1,0.14285714285714288,0.47,0.42106500528976143,4,62,66,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-14,1,1,1,23,0,6,0,1,0.14285714285714288,0.47,0.2631950158692841,5,71,76,1,1,1,0,6,0,1,0.18,0.4575,0.187183,333,2160,2493,Cerah
2012-01-15,1,1,1,0,0,0,0,1,0.14285714285714288,0.47,0.38603502997531447,9,50,59,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,1,0,0,0,2,0.14285714285714288,0.47,0.3508875044081345,2,40,42,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,2,0,0,0,2,0.14285714285714288,0.47,0.33337251675091106,5,38,43,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,3,0,0,0,2,0.14285714285714288,0.48,0.45621253085694136,1,24,25,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,4,0,0,0,2,0.14285714285714288,0.47,0.45621253085694136,1,5,6,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,5,0,0,0,2,0.14285714285714288,0.47,0.38603502997531447,0,5,5,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,6,0,0,0,2,0.12244897959183676,0.5,0.33337251675091106,1,7,8,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,7,0,0,0,1,0.10204081632653061,0.54,0.33337251675091106,3,14,17,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,8,0,0,0,1,0.10204081632653061,0.54,0.2631950158692841,2,34,36,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,9,0,0,0,1,0.10204081632653061,0.54,0.22804749030210417,10,80,90,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,10,0,0,0,1,0.12244897959183676,0.54,0.33337251675091106,11,115,126,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,11,0,0,0,1,0.14285714285714288,0.47,0.2631950158692841,21,144,165,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,12,0,0,0,1,0.163265306122449,0.4,0.3508875044081345,42,192,234,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,13,0,0,0,1,0.1836734693877551,0.34,0.33337251675091106,40,184,224,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,14,0,0,0,1,0.1836734693877551,0.32,0.42106500528976143,25,163,188,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,15,0,0,0,1,0.20408163265306123,0.27,0.22804749030210417,33,173,206,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,16,0,0,0,1,0.20408163265306123,0.29,0.3508875044081345,31,174,205,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,17,0,0,0,1,0.20408163265306123,0.25,0.298224991183731,15,131,146,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,18,0,0,0,1,0.163265306122449,0.29,0.2631950158692841,7,113,120,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,19,0,0,0,1,0.14285714285714288,0.37,0.19301751498765723,9,101,110,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,20,0,0,0,1,0.14285714285714288,0.37,0.12284001410603033,10,85,95,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,21,0,0,0,1,0.14285714285714288,0.4,0.19301751498765723,1,71,72,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,22,0,0,0,1,0.163265306122449,0.37,0.10532502644880687,2,58,60,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-15,1,1,1,23,0,0,0,1,0.14285714285714288,0.43,0.10532502644880687,3,26,29,1,1,1,0,0,0,1,0.166667,0.419167,0.251258,284,2027,2311,Cerah
2012-01-16,1,1,1,0,1,1,0,1,0.12244897959183676,0.46,0.15786998942047725,2,23,25,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,1,1,1,0,1,0.12244897959183676,0.43,0.12284001410603033,2,18,20,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,2,1,1,0,1,0.12244897959183676,0.46,0.0,3,14,17,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,3,1,1,0,1,0.10204081632653061,0.5,0.0,0,3,3,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,4,1,1,0,1,0.10204081632653061,0.58,0.12284001410603033,2,6,8,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,5,1,1,0,1,0.10204081632653061,0.54,0.10532502644880687,1,5,6,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,6,1,1,0,1,0.0816326530612245,0.54,0.10532502644880687,0,13,13,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,7,1,1,0,1,0.0816326530612245,0.54,0.12284001410603033,5,28,33,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,8,1,1,0,1,0.0816326530612245,0.58,0.19301751498765723,3,75,78,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,9,1,1,0,1,0.0816326530612245,0.58,0.19301751498765723,7,89,96,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,10,1,1,0,2,0.12244897959183676,0.59,0.22804749030210417,19,107,126,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,11,1,1,0,1,0.14285714285714288,0.59,0.298224991183731,21,158,179,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,12,1,1,0,1,0.1836734693877551,0.55,0.38603502997531447,20,165,185,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,13,1,1,0,2,0.22448979591836735,0.41,0.49124250617138826,26,202,228,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,14,1,1,0,1,0.22448979591836735,0.44,0.45621253085694136,23,158,181,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,15,1,1,0,1,0.2448979591836735,0.44,0.5263900317385682,17,175,192,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,16,1,1,0,1,0.2448979591836735,0.44,0.42106500528976143,22,158,180,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,17,1,1,0,1,0.2448979591836735,0.48,0.38603502997531447,19,174,193,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,18,1,1,0,1,0.2448979591836735,0.52,0.38603502997531447,6,175,181,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,19,1,1,0,1,0.2448979591836735,0.56,0.33337251675091106,10,134,144,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,20,1,1,0,1,0.2448979591836735,0.6,0.33337251675091106,2,88,90,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,21,1,1,0,1,0.2653061224489796,0.52,0.38603502997531447,3,46,49,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,22,1,1,0,2,0.2857142857142857,0.49,0.42106500528976143,4,39,43,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-16,1,1,1,23,1,1,0,3,0.2448979591836735,0.7,0.3508875044081345,0,28,28,1,1,1,1,1,0,1,0.19,0.5225,0.231358,217,2081,2298,Cerah
2012-01-17,1,1,1,0,0,2,1,2,0.2448979591836735,0.7,0.38603502997531447,0,12,12,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,1,0,2,1,2,0.2653061224489796,0.65,0.42106500528976143,0,2,2,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,2,0,2,1,3,0.2653061224489796,0.75,0.298224991183731,0,12,12,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,4,0,2,1,3,0.30612244897959184,0.66,0.38603502997531447,0,2,2,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,5,0,2,1,3,0.30612244897959184,0.66,0.38603502997531447,0,13,13,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,6,0,2,1,3,0.2857142857142857,0.75,0.298224991183731,0,57,57,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,7,0,2,1,3,0.2857142857142857,0.81,0.2631950158692841,5,121,126,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,8,0,2,1,3,0.2857142857142857,0.81,0.33337251675091106,3,90,93,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,9,0,2,1,3,0.30612244897959184,0.81,0.298224991183731,7,61,68,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,10,0,2,1,3,0.2857142857142857,0.87,0.298224991183731,1,61,62,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,11,0,2,1,2,0.326530612244898,0.87,0.12284001410603033,2,73,75,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,12,0,2,1,2,0.30612244897959184,0.87,0.33337251675091106,3,83,86,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,13,0,2,1,2,0.36734693877551017,0.76,0.38603502997531447,8,95,103,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,14,0,2,1,1,0.42857142857142855,0.62,0.5789349947102387,12,120,132,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,15,0,2,1,1,0.42857142857142855,0.62,0.5789349947102387,6,123,129,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,16,0,2,1,1,0.4489795918367347,0.63,0.6491124955918656,14,205,219,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,17,0,2,1,1,0.4489795918367347,0.63,0.5263900317385682,20,442,462,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,18,0,2,1,1,0.4489795918367347,0.63,0.5263900317385682,12,451,463,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,19,0,2,1,1,0.4489795918367347,0.63,0.49124250617138826,11,297,308,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,20,0,2,1,1,0.4489795918367347,0.63,0.42106500528976143,11,169,180,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,21,0,2,1,1,0.4489795918367347,0.67,0.5439050193957917,6,174,180,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,22,0,2,1,1,0.4489795918367347,0.72,0.45621253085694136,5,85,90,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-17,1,1,1,23,0,2,1,1,0.4489795918367347,0.72,0.45621253085694136,1,60,61,1,1,1,0,2,1,2,0.373043,0.716087,0.34913,127,2808,2935,Berawan
2012-01-19,1,1,1,0,0,4,1,1,0.12244897959183676,0.5,0.22804749030210417,0,16,16,1,1,1,0,4,1,1,0.19,0.4975,0.220158,130,3162,3292,Cerah
2012-01-19,1,1,1,1,0,4,1,1,0.12244897959183676,0.5,0.19301751498765723,0,5,5,1,1,1,0,4,1,1,0.19,0.4975,0.220158,130,3162,3292,Cerah
